symbol,Report Date,Publish Date,eps_diluted,Operating Income (Loss),Net Income,Revenue,total_equity,total_debt,cash,enterprise_value_proxy,ebit_over_tev,return_on_equity,net_profit_margin,profitability_to_book_proxy
PLTR,2024-12-31,2025-02-18,0.03397359821121431,11043000.0,79009000.0,827519000.0,5094407000.0,0.0,5229987000.0,-135580000.0,-0.08145006638147219,0.015508968953599506,0.09547696185827757,0.015508968953599506
PLTR,2025-03-31,2025-05-06,0.09203259373925009,176048000.0,214031000.0,883855000.0,5518973000.0,0.0,5430689000.0,88284000.0,1.994109917991935,0.038780947107369436,0.24215623603419112,0.038780947107369436
PNR,2020-06-30,2020-07-23,0.43317307692307694,111100000.0,72080000.0,713300000.0,1949700000.0,1013000000.0,90600000.0,2872100000.0,0.038682497127537345,0.036969790224137045,0.10105145100238329,0.036969790224137045
PNR,2020-09-30,2020-10-20,0.6331538001196888,128100000.0,105800000.0,798500000.0,2049800000.0,805200000.0,82600000.0,2772400000.0,0.04620545375847641,0.05161479168699385,0.132498434564809,0.05161479168699385
PNR,2020-12-31,2021-02-16,0.634408596176822,121500000.0,106199999.0,796000000.0,2106300000.0,839600000.0,82100000.0,2863800000.0,0.04242614707730987,0.050420167592460714,0.13341708417085427,0.050420167592460714
PNR,2021-03-31,2021-04-22,0.7668455575432319,157100000.0,128600000.0,865900000.0,2193800000.0,932400000.0,95000000.0,3031200000.0,0.051827659012932174,0.058619746558482996,0.14851599491858183,0.058619746558482996
PNR,2021-06-30,2021-07-27,0.7872467222884386,161800000.0,132100000.0,941100000.0,2271600000.0,716600000.0,95900000.0,2892300000.0,0.05594163814265463,0.05815284381053002,0.14036765487195835,0.05815284381053002
PNR,2021-09-30,2021-10-26,0.8568019093078759,167300000.0,143600000.0,969200000.0,2338100000.0,700900000.0,173200000.0,2865800000.0,0.0583781143136297,0.06141739018861469,0.1481634337598019,0.06141739018861469
PNR,2021-12-31,2022-02-22,0.8909526662672259,150700000.0,148700000.0,988600000.0,2421900000.0,894100000.0,94500000.0,3221500000.0,0.046779450566506287,0.06139807589082951,0.15041472789803764,0.06139807589082951
PNR,2022-03-31,2022-04-21,0.704191616766467,145800000.0,117600000.0,999600000.0,2503900000.0,1091100000.0,102300000.0,3492700000.0,0.04174420935093194,0.046966731898238745,0.11764705882352941,0.046966731898238745
PNR,2022-06-30,2022-07-26,0.9238670694864048,190800000.0,152900000.0,1064200000.0,2563000000.0,911500000.0,135100000.0,3339400000.0,0.05713601245732766,0.05965665236051502,0.1436760007517384,0.05965665236051502
PNR,2022-09-30,2022-10-25,0.698547215496368,147100000.0,115400000.0,1055100000.0,2639200000.0,2448100000.0,118800000.0,4968500000.0,0.029606521082821777,0.04372537132464383,0.10937351909771585,0.04372537132464383
PNR,2022-12-31,2023-02-21,0.5768063145112325,111600000.0,95000000.0,1002900000.0,2708100000.0,2317300000.0,108900000.0,4916500000.0,0.022699074544899826,0.03507994534913777,0.09472529663974474,0.03507994534913777
PNR,2023-03-31,2023-04-27,0.7822677925211098,183600000.0,129700000.0,1028600000.0,2809500000.0,2491800000.0,119200000.0,5182100000.0,0.035429652071554005,0.04616479800676277,0.12609371961889948,0.04616479800676277
PNR,2023-06-30,2023-07-27,0.9205298013245033,208500000.0,152900000.0,1082500000.0,2935300000.0,2114700000.0,141600000.0,4908400000.0,0.042478200635645016,0.05209007597179164,0.1412471131639723,0.05209007597179164
PNR,2023-09-30,2023-10-24,0.7929171668667467,180100000.0,132100000.0,1008800000.0,3040900000.0,1993600000.0,137000000.0,4897500000.0,0.036773864216436955,0.04344108652043803,0.13094766058683585,0.04344108652043803
PNR,2023-12-31,2024-02-20,1.2465506898620275,167000000.0,207800000.0,984600000.0,3217100000.0,1988300000.0,170300000.0,5035100000.0,0.03316716649123155,0.06459233471138603,0.2110501726589478,0.06459233471138603
PNR,2024-03-31,2024-04-23,0.7996411483253588,180800000.0,133700000.0,1017200000.0,3327200000.0,2084300000.0,109100000.0,5302400000.0,0.03409776704888352,0.04018393844674201,0.13143924498623674,0.04018393844674201
PNR,2024-06-30,2024-07-23,1.1123729826658697,248000000.0,186100000.0,1099300000.0,3432900000.0,1755900000.0,214300000.0,4974500000.0,0.049854256709217004,0.05421072562556439,0.16928954789411443,0.05421072562556439
PNR,2024-09-30,2024-10-22,0.8359281437125748,179900000.0,139600000.0,993400000.0,3498800000.0,1628400000.0,218100000.0,4909100000.0,0.03664622843291031,0.03989939407796959,0.1405274813770888,0.03989939407796959
PNR,2024-12-31,2025-02-25,0.9946075494307969,195100000.0,166000000.0,972900000.0,3562900000.0,1648000000.0,118700000.0,5092200000.0,0.03831349907701975,0.04659125992870976,0.17062390790420393,0.04659125992870976
PNR,2025-03-31,2025-04-22,0.931449188214071,203100000.0,154900000.0,1010400000.0,3633600000.0,1835700000.0,140600000.0,5328700000.0,0.038114361851858805,0.042629898723029504,0.15330562153602534,0.042629898723029504
PNW,2024-06-30,2024-08-01,1.759928499261677,313747000.0,203805000.0,1308994000.0,6316322000.0,9587675000.0,4007000.0,15899990000.0,0.019732528133665495,0.03226640440433531,0.15569590082154694,0.03226640440433531
PODD,2020-06-30,2020-08-07,0.21958411896286822,27500000.0,14400000.0,226300000.0,563300000.0,910200000.0,844400000.0,629100000.0,0.043713241138133845,0.02556364281910172,0.06363234644277507,0.02556364281910172
PODD,2020-09-30,2020-11-05,0.17358073656052644,23800000.0,11600000.0,234000000.0,595000000.0,921500000.0,896700000.0,619800000.0,0.038399483704420784,0.019495798319327733,0.04957264957264957,0.019495798319327733
PODD,2020-12-31,2021-02-24,-0.24965645592688296,-7300000.0,-17100000.0,246100000.0,603600000.0,1059300000.0,947600000.0,715300000.0,-0.010205508178386691,-0.028330019880715707,-0.06948394961397805,-0.028330019880715707
PODD,2021-03-31,2021-05-07,0.009075370955787818,16300000.0,600000.0,252300000.0,585300000.0,1067299999.0,850200000.0,802399999.0,0.020314057851837063,0.0010251153254741158,0.0023781212841854932,0.0010251153254741158
PODD,2021-06-30,2021-08-06,-0.37814045649115907,26299999.0,-25000000.0,263199999.0,459100000.0,1256100000.0,872100000.0,843100000.0,0.031194400426995613,-0.05445436724025267,-0.09498480279249545,-0.05445436724025267
PODD,2021-09-30,2021-11-05,0.1809850759131846,33700000.0,12600000.0,275600000.0,497900000.0,1285900000.0,857100000.0,926700000.0,0.03636559835977123,0.025306286402892147,0.045718432510885344,0.025306286402892147
PODD,2021-12-31,2022-02-24,0.4194257314813485,49700000.0,29200000.0,307700000.0,556300000.0,1273900000.0,791600000.0,1038600000.0,0.047852878875409205,0.05248966385044041,0.09489762755931101,0.05248966385044041
PODD,2022-03-31,2022-05-06,0.39820093391010397,37900000.0,27800000.0,295400000.0,446700000.0,1416200000.0,709600000.0,1153300000.0,0.03286222145148704,0.062234161629729126,0.0941096817874069,0.062234161629729126
PODD,2022-06-30,2022-08-05,-0.5046427129592249,-26700000.0,-35000000.0,299400000.0,422400000.0,1411500000.0,708600000.0,1125300000.0,-0.023727006131698213,-0.08285984848484848,-0.11690046760187041,-0.08285984848484848
PODD,2022-09-30,2022-11-04,-0.07497548878251341,2900000.0,-5200000.0,340800000.0,428000000.0,1406700000.0,722000000.0,1112700000.0,0.002606273029567718,-0.012149532710280374,-0.015258215962441314,-0.012149532710280374
PODD,2022-12-31,2023-02-24,0.24316978972965242,23500000.0,17000000.0,369700000.0,476400000.0,1401800000.0,674700000.0,1203500000.0,0.019526381387619442,0.035684298908480266,0.045983229645658645,0.035684298908480266
PODD,2023-03-31,2023-05-05,0.33953435288746864,27700000.0,23800000.0,358100000.0,502800000.0,1396600000.0,620700000.0,1278700000.0,0.02166262610463752,0.04733492442322991,0.0664618821558224,0.04733492442322991
PODD,2023-06-30,2023-08-09,0.3892104587836104,31100000.0,27300000.0,396500000.0,553900000.0,1397800000.0,660100000.0,1291600000.0,0.024078662124496747,0.04928687488716375,0.06885245901639345,0.04928687488716375
PODD,2023-09-30,2023-11-03,0.7049331739650114,54800000.0,51900000.0,432700000.0,607500000.0,1420400000.0,685400000.0,1342500000.0,0.0408193668528864,0.0854320987654321,0.11994453431938988,0.0854320987654321
PODD,2023-12-31,2024-02-23,1.2817652163133755,106500000.0,103400000.0,509800000.0,732700000.0,1415800000.0,704200000.0,1444300000.0,0.07373814304507374,0.14112187798553297,0.2028246371125932,0.14112187798553297
PODD,2024-03-31,2024-05-10,0.6983903120380792,56900000.0,51500000.0,441700000.0,790700000.0,1401500000.0,751200000.0,1441000000.0,0.03948646773074254,0.06513216137599595,0.11659497396422912,0.06513216137599595
PODD,2024-06-30,2024-08-09,2.5541313243543535,54500000.0,188500000.0,488500000.0,998400000.0,1397800000.0,821000000.0,1575200000.0,0.034598781107161,0.18880208333333334,0.3858751279426817,0.18880208333333334
PODD,2024-09-30,2024-11-08,1.0466389906830198,88100000.0,77400000.0,543900000.0,1118000000.0,1398300000.0,902600000.0,1613700000.0,0.05459503005515275,0.06923076923076923,0.14230557087699944,0.06923076923076923
PODD,2024-12-31,2025-02-21,1.3609483433694272,109400000.0,100800000.0,597500000.0,1211600000.0,1379900000.0,953400000.0,1638100000.0,0.06678468957939075,0.08319577418289864,0.1687029288702929,0.08319577418289864
PODD,2025-03-31,2025-05-09,0.4790112129103642,88800000.0,35500000.0,569000000.0,1330700000.0,1695400000.0,1283100000.0,1743000000.0,0.05094664371772806,0.02667768843465845,0.06239015817223199,0.02667768843465845
POOL,2020-06-30,2020-07-31,3.869704040279995,205857000.0,157555000.0,1280846000.0,486791000.0,438804000.0,44185000.0,881410000.0,0.2335541915794012,0.3236604620874256,0.12300854279124891,0.3236604620874256
POOL,2020-09-30,2020-10-30,2.916281005901222,148233000.0,119098000.0,1139229000.0,589501000.0,339934000.0,74749000.0,854686000.0,0.17343562431115053,0.2020318879866192,0.10454263365837772,0.2020318879866192
POOL,2020-12-31,2021-02-25,1.444970818783424,74350000.0,59173000.0,839261000.0,639470000.0,416018000.0,34128000.0,1021360000.0,0.07279509673376675,0.09253444258526593,0.07050607617892407,0.09253444258526593
POOL,2021-03-31,2021-04-29,2.4152915830191453,129031000.0,98655000.0,1060745000.0,657928000.0,433171000.0,27078000.0,1064021000.0,0.1212673434076959,0.14994801862817816,0.09300538772277975,0.14994801862817816
POOL,2021-06-30,2021-07-29,6.37116361227644,338586000.0,259695000.0,1787833000.0,874748000.0,423116000.0,58465000.0,1239399000.0,0.2731856327139202,0.2968797870929685,0.14525685564591323,0.2968797870929685
POOL,2021-09-30,2021-10-28,4.538227126391585,237276000.0,184665000.0,1411448000.0,985212000.0,362819000.0,83475000.0,1264556000.0,0.18763581842164365,0.1874368156295295,0.1308337253657237,0.1874368156295295
POOL,2021-12-31,2022-02-25,2.6592447981021103,127891000.0,107609000.0,1035557000.0,1071393000.0,1183350000.0,24321000.0,2230422000.0,0.057339373445921896,0.10043840122158722,0.10391412544167052,0.10043840122158722
POOL,2022-03-31,2022-04-28,4.4351773962096095,235723000.0,179261000.0,1412650000.0,1174278000.0,1505073000.0,35365000.0,2643986000.0,0.08915440550744218,0.15265635565002494,0.12689696669380243,0.15265635565002494
POOL,2022-06-30,2022-07-28,7.669803314696486,418888000.0,307283000.0,2055818000.0,1229058000.0,1595398000.0,91481000.0,2732975000.0,0.1532718008763344,0.2500150521781722,0.1494699433510165,0.2500150521781722
POOL,2022-09-30,2022-10-27,4.801793835270338,263877000.0,190055000.0,1615339000.0,1190878000.0,1512545000.0,49079000.0,2654344000.0,0.09941326369151851,0.1595923343952949,0.11765641763122169,0.1595923343952949
POOL,2022-12-31,2023-02-24,1.8349931055615136,107294000.0,71862000.0,1095920000.0,1235194000.0,1386803000.0,45591000.0,2576406000.0,0.04164483392757198,0.05817871524634997,0.06557230454777721,0.05817871524634997
POOL,2023-03-31,2023-04-27,2.5950904590573884,145771000.0,101699000.0,1206774000.0,1256750000.0,1365750000.0,26470000.0,2596030000.0,0.0561515082645424,0.08092222001193555,0.08427344308047738,0.08092222001193555
POOL,2023-06-30,2023-07-27,5.937619838936469,327009000.0,232250000.0,1857363000.0,1458532000.0,1184586000.0,53225000.0,2589893000.0,0.12626351745033482,0.15923545043920873,0.12504286991826585,0.15923545043920873
POOL,2023-09-30,2023-10-26,3.5323527150654743,194443000.0,137843000.0,1474407000.0,1418226000.0,1033897000.0,85220000.0,2366903000.0,0.08215081057398635,0.09719395921383475,0.09349046769311323,0.09719395921383475
POOL,2023-12-31,2024-02-27,1.3304622229119785,79344000.0,51437000.0,1003050000.0,1312787000.0,1053320000.0,66540000.0,2299567000.0,0.03450388703612463,0.03918152754407227,0.05128059418772743,0.03918152754407227
POOL,2024-03-31,2024-04-29,2.050718797930694,108720000.0,78885000.0,1120810000.0,1345684000.0,979177000.0,67974000.0,2256887000.0,0.04817254917946712,0.05862074602952848,0.07038213434926527,0.05862074602952848
POOL,2024-06-30,2024-07-30,5.021239399869537,271481000.0,192439000.0,1769784000.0,1423669000.0,1116553000.0,96894000.0,2443328000.0,0.11111115658642638,0.13517116689342817,0.10873586833195463,0.13517116689342817
POOL,2024-09-30,2024-10-30,3.29172231387645,176353000.0,125701000.0,1432879000.0,1432471000.0,923867000.0,91347000.0,2264991000.0,0.07786035352899857,0.0877511656431439,0.08772617925170234,0.0877511656431439
POOL,2024-12-31,2025-02-27,0.9833126828882504,60650000.0,37300000.0,987479000.0,1273465000.0,950356000.0,77862000.0,2145959000.0,0.0282624225346337,0.0292901650222032,0.03777295517170492,0.0292901650222032
POOL,2025-03-31,2025-04-29,1.422933829391443,77538000.0,53545000.0,1071526000.0,1238691000.0,1025090000.0,71644000.0,2192137000.0,0.035370964497200674,0.043227084075043734,0.0499707893228909,0.043227084075043734
PPG,2025-03-31,2025-04-30,1.6295325469637396,481000000.0,373000000.0,3684000000.0,7092000000.0,7262000000.0,1893000000.0,12461000000.0,0.03860043335205842,0.052594472645234064,0.10124864277958741,0.052594472645234064
PSA,2025-03-31,2025-04-30,2.317758124836594,543438000.0,407791000.0,1183184000.0,9670352000.0,9424558000.0,287177000.0,18807733000.0,0.02889439147184831,0.04216919921839453,0.3446556072428295,0.04216919921839453
PSX,2020-06-30,2020-07-31,-0.32136312665809696,-350000000.0,-141000000.0,11155000000.0,23295000000.0,14446000000.0,1890000000.0,35851000000.0,-0.009762628657499094,-0.006052801030264005,-0.01264007171671896,-0.006052801030264005
PSX,2020-09-30,2020-10-30,-1.820393879466686,-94000000.0,-799000000.0,16279000000.0,22305000000.0,14526000000.0,1462000000.0,35369000000.0,-0.002657694591308773,-0.0358215646715983,-0.049081638921309664,-0.0358215646715983
PSX,2020-12-31,2021-02-24,-1.2275024310924771,-1761000000.0,-539000000.0,15451000000.0,21523000000.0,15893000000.0,2514000000.0,34902000000.0,-0.05045556128588619,-0.025042977280118943,-0.034884473496861045,-0.025042977280118943
PSX,2021-03-31,2021-04-30,-1.4880410644726783,-727000000.0,-654000000.0,21627000000.0,20457000000.0,15422000000.0,1351000000.0,34528000000.0,-0.021055375347544023,-0.03196949699369409,-0.030239977805520877,-0.03196949699369409
PSX,2021-06-30,2021-08-03,0.6713464351731099,-313000000.0,296000000.0,27002000000.0,20602000000.0,15413000000.0,2207000000.0,33808000000.0,-0.009258163748225271,0.01436753713231725,0.01096215095178135,0.01436753713231725
PSX,2021-09-30,2021-10-29,0.9128728699633034,672000000.0,402000000.0,30243000000.0,20597000000.0,14910000000.0,2897000000.0,32610000000.0,0.020607175712971482,0.01951740544739525,0.013292332109909731,0.01951740544739525
PSX,2021-12-31,2022-02-18,2.8570851447283077,812000000.0,1273000000.0,32604000000.0,21637000000.0,14448000000.0,3147000000.0,32938000000.0,0.02465237719351509,0.05883440403013357,0.03904428904428905,0.05883440403013357
PSX,2022-03-31,2022-04-29,1.317982535599116,418000000.0,582000000.0,36179000000.0,22121000000.0,14434000000.0,3335000000.0,33220000000.0,0.012582781456953643,0.026309841327245603,0.01608668011830067,0.026309841327245603
PSX,2022-06-30,2022-07-29,6.5294257115465895,3530000000.0,3167000000.0,48577000000.0,24573000000.0,12969000000.0,2809000000.0,34733000000.0,0.10163245328649988,0.12888129247548122,0.06519546287337628,0.12888129247548122
PSX,2022-09-30,2022-11-09,11.16065883288202,7157000000.0,5391000000.0,48763000000.0,33309000000.0,17657000000.0,3744000000.0,47222000000.0,0.15156071322688577,0.16184814914887868,0.11055513401554458,0.16184814914887868
PSX,2022-12-31,2023-02-22,3.8823827609016854,-2495000000.0,1884000000.0,35197000000.0,34106000000.0,17190000000.0,6133000000.0,45163000000.0,-0.05524433717866395,0.05523954729373131,0.053527289257607184,0.05523954729373131
PSX,2023-03-31,2023-05-04,4.1988377719823395,2183000000.0,1961000000.0,34396000000.0,34916000000.0,18485000000.0,6965000000.0,46436000000.0,0.047010939788095445,0.05616336350097376,0.05701244330736132,0.05616336350097376
PSX,2023-06-30,2023-08-04,3.720120657301696,2523000000.0,1697000000.0,35740000000.0,31060000000.0,19866000000.0,3029000000.0,47897000000.0,0.05267553291437877,0.05463618802318094,0.04748181309457191,0.05463618802318094
PSX,2023-09-30,2023-11-03,4.688569013857774,2346000000.0,2097000000.0,39643000000.0,31989000000.0,19444000000.0,3539000000.0,47894000000.0,0.04898317116966635,0.06555378411328894,0.052897106677093055,0.06555378411328894
PSX,2023-12-31,2024-02-21,2.8482300284823,1526000000.0,1260000000.0,38270000000.0,31650000000.0,19359000000.0,3323000000.0,47686000000.0,0.03200100658474185,0.03981042654028436,0.0329239613274105,0.03981042654028436
PSX,2024-03-31,2024-04-29,1.731858321023556,738000000.0,748000000.0,35811000000.0,30793000000.0,20154000000.0,1570000000.0,49377000000.0,0.014946230026125523,0.02429123502094632,0.02088743682108849,0.02429123502094632
PSX,2024-06-30,2024-07-31,2.384117782465107,986000000.0,1015000000.0,38129000000.0,30507000000.0,19960000000.0,2444000000.0,48023000000.0,0.020531828498844305,0.03327105254531747,0.026620157885074353,0.03327105254531747
PSX,2024-09-30,2024-10-29,0.826164091470214,37000000.0,346000000.0,35528000000.0,29784000000.0,19998000000.0,1637000000.0,48145000000.0,0.0007685117873091703,0.011616975557346226,0.00973879756811529,0.011616975557346226
PSX,2024-12-31,2025-02-21,0.019459559386926582,-55000000.0,8000000.0,33685000000.0,28463000000.0,20062000000.0,1738000000.0,46787000000.0,-0.0011755402141620536,0.00028106664792889013,0.00023749443372420958,0.00028106664792889013
PSX,2025-03-31,2025-04-25,1.186343649894642,-407000000.0,487000000.0,30430000000.0,28353000000.0,18803000000.0,1489000000.0,45667000000.0,-0.008912343705520397,0.017176312912213876,0.016003943476832073,0.017176312912213876
PTC,2020-06-30,2020-08-05,0.2983592735031705,63463000.0,34678000.0,351721000.0,1327567000.0,1340781000.0,403258000.0,2265090000.0,0.028017871254563835,0.026121468822289197,0.098595193349274,0.026121468822289197
PTC,2020-09-30,2020-11-20,0.4559510291895399,67390000.0,53406000.0,390981000.0,1438248000.0,1220337000.0,303587000.0,2354998000.0,0.028615735554764803,0.03713267809167821,0.1365948728966369,0.03713267809167821
PTC,2020-12-31,2021-02-04,0.19994898176097956,90585000.0,23515000.0,429050000.0,1494929000.0,1194303000.0,398697000.0,2290535000.0,0.0395475292890089,0.015729844026037356,0.054807132035893255,0.015729844026037356
PTC,2021-03-31,2021-05-04,0.9233590521503241,102159000.0,109262000.0,461785000.0,1650533000.0,1714773000.0,326081000.0,3039225000.0,0.03361350344248945,0.06619800997617134,0.23660794525590914,0.06619800997617134
PTC,2021-06-30,2021-08-03,0.4340487937202245,73450000.0,51203000.0,435668000.0,1724958000.0,1682060000.0,365756000.0,3041262000.0,0.02415115830204698,0.029683621282373254,0.11752756686284051,0.029683621282373254
PTC,2021-09-30,2021-11-22,2.4700500851616383,116764000.0,292943000.0,480655000.0,2038468000.0,1648270000.0,326532000.0,3360206000.0,0.03474906002786734,0.14370743126701033,0.6094662491808054,0.14370743126701033
PTC,2021-12-31,2022-02-07,0.3886153223494494,96169000.0,46089000.0,457721000.0,1953812000.0,1646046000.0,296125000.0,3303733000.0,0.029109192540680496,0.023589270615596587,0.10069234315226962,0.023589270615596587
PTC,2022-03-31,2022-05-05,0.7561594630600853,157628000.0,89679000.0,505227000.0,2083977000.0,1469536000.0,306701000.0,3246812000.0,0.04854854546552126,0.04303262464029114,0.17750239001478543,0.04303262464029114
PTC,2022-06-30,2022-08-05,0.5982123910330954,84435000.0,70476000.0,462474000.0,2157170000.0,1619920000.0,322326000.0,3454764000.0,0.024440164364338636,0.03267058229068641,0.15238910727954436,0.03267058229068641
PTC,2022-09-30,2022-11-15,0.903614050222865,145364000.0,106837000.0,507925000.0,2296034000.0,1540203000.0,272182000.0,3564055000.0,0.04078612703788241,0.04653110537561726,0.2103401092681006,0.04653110537561726
PTC,2022-12-31,2023-02-09,0.6316715493147456,104563000.0,75035000.0,465910000.0,2400549000.0,1551089000.0,387588000.0,3564050000.0,0.029338252830347498,0.03125743319548987,0.16105041746260007,0.03125743319548987
PTC,2023-03-31,2023-05-03,0.533463260557287,122540000.0,63504000.0,542181000.0,2518534000.0,2119330000.0,320477000.0,4317387000.0,0.028382908458287386,0.025214668533361073,0.11712693731429172,0.025214668533361073
PTC,2023-06-30,2023-08-04,0.5142555615116591,109861000.0,61398000.0,542342000.0,2598664000.0,1933060000.0,281513000.0,4250211000.0,0.025848363763587266,0.023626755902263624,0.11320900833791224,0.023626755902263624
PTC,2023-09-30,2023-11-20,0.3700731170928449,121050000.0,45603000.0,546620000.0,2677290000.0,1888977000.0,288103000.0,4278164000.0,0.028294847976842404,0.017033268715753617,0.08342724378910395,0.017033268715753617
PTC,2023-12-31,2024-02-02,0.5520748440748441,117918000.0,66387000.0,550214000.0,2806653000.0,2450880000.0,264997000.0,4992536000.0,0.023618858231568084,0.023653440592762982,0.12065668994245875,0.023653440592762982
PTC,2024-03-31,2024-05-03,0.9480830406256213,179548000.0,114445000.0,603072000.0,2943132000.0,2189530000.0,248971000.0,4883691000.0,0.03676481579199012,0.03888544584476673,0.18977004404117584,0.03888544584476673
PTC,2024-06-30,2024-08-02,0.5709059608349473,95821000.0,68978000.0,518639000.0,3014679000.0,1991428000.0,247749000.0,4758358000.0,0.020137408744781288,0.022880711346050443,0.1329980969421891,0.022880711346050443
PTC,2024-09-30,2024-11-14,1.0440569712173224,193973000.0,126523000.0,626547000.0,3214398000.0,1930326000.0,265808000.0,4878916000.0,0.039757396929973786,0.03936133608843709,0.20193696562269073,0.03936133608843709
PTC,2024-12-31,2025-02-06,0.6787898798959924,115524000.0,82232000.0,565128000.0,3229821000.0,1719881000.0,196338000.0,4753364000.0,0.02430363001865626,0.025460234483582835,0.14551039764442747,0.025460234483582835
PTC,2025-03-31,2025-05-01,1.3457891339963923,227677000.0,162644000.0,636366000.0,3386463000.0,1567498000.0,235169000.0,4718792000.0,0.04824900101551414,0.04802769142908102,0.255582479265077,0.04802769142908102
PWR,2020-06-30,2020-08-07,0.5152277367075202,109633000.0,73946000.0,2506231000.0,3918000000.0,1387393000.0,530670000.0,4774723000.0,0.022961122561455397,0.018873404798366515,0.029504862081747452,0.018873404798366515
PWR,2020-09-30,2020-11-02,1.128495528632683,237173000.0,162913000.0,3020161000.0,4155566000.0,1211646000.0,216935000.0,5150277000.0,0.04605053281600194,0.03920356456858103,0.05394182628012215,0.03920356456858103
PWR,2020-12-31,2021-03-01,1.1622094493462825,178768000.0,170051000.0,2912185000.0,4348972000.0,1189058000.0,184620000.0,5353410000.0,0.03339329511470259,0.03910142442857761,0.0583929249000321,0.03910142442857761
PWR,2021-03-31,2021-05-07,0.621411313492146,108183000.0,89761000.0,2703581000.0,4380163000.0,1358269000.0,200218000.0,5538214000.0,0.019533914724133086,0.02049261637066931,0.03320078074228218,0.02049261637066931
PWR,2021-06-30,2021-08-06,0.8102141269808303,156310000.0,117033000.0,2999816000.0,4489794000.0,1364718000.0,212473000.0,5642039000.0,0.02770452313427823,0.026066452046574966,0.03901339282142638,0.026066452046574966
PWR,2021-09-30,2021-11-04,1.2083171637653842,237058000.0,174365000.0,3353278000.0,4633832000.0,2954653000.0,1696210000.0,5892275000.0,0.040231998676232866,0.03762868399199626,0.051998372935378456,0.03762868399199626
PWR,2021-12-31,2022-02-25,0.7262238052999224,130386000.0,104797000.0,3923538000.0,5116921000.0,3753640000.0,229097000.0,8641464000.0,0.015088415574027734,0.020480480351367552,0.026709821594693362,0.020480480351367552
PWR,2022-03-31,2022-05-05,0.5725718073951809,107533000.0,84641000.0,3965525000.0,5141988000.0,3834276000.0,238258000.0,8738006000.0,0.012306354561898904,0.016460754089663375,0.021344210413501364,0.016460754089663375
PWR,2022-06-30,2022-08-04,0.5938830451181086,193400000.0,88020000.0,4232003000.0,5139775000.0,3898456000.0,150653000.0,8887578000.0,0.021760709160583456,0.017125263265415316,0.020798662004729202,0.017125263265415316
PWR,2022-09-30,2022-11-04,1.056054388602229,274234000.0,155956000.0,4459757000.0,5201568000.0,3918866000.0,215395000.0,8905039000.0,0.03079537327124564,0.029982497585343496,0.03496961829983113,0.029982497585343496
PWR,2022-12-31,2023-02-23,1.0965848920426569,263304000.0,162572000.0,4416618000.0,5398819000.0,3729927000.0,428505000.0,8700241000.0,0.030263989238918786,0.030112511643750235,0.036809160312257026,0.030112511643750235
PWR,2023-03-31,2023-05-04,0.6393472396929928,116240000.0,95046000.0,4428826000.0,5521954000.0,4124099000.0,217115000.0,9428938000.0,0.012328005550572079,0.01721238532591905,0.02146076635207615,0.01721238532591905
PWR,2023-06-30,2023-08-03,1.1151149738191741,269903000.0,165899000.0,5048610000.0,5728979000.0,4257771000.0,361966000.0,9624784000.0,0.028042499447260325,0.02895786491798975,0.03286033185371815,0.02895786491798975
PWR,2023-09-30,2023-11-02,1.8336738534329802,389425000.0,272836000.0,5620822000.0,5995851000.0,3981918000.0,305355000.0,9672414000.0,0.040261407338436916,0.04550413277448022,0.04854023130424696,0.04550413277448022
PWR,2023-12-31,2024-02-22,1.4148632149517664,317367000.0,210908000.0,5783948000.0,6283355000.0,4198706000.0,1290248000.0,9191813000.0,0.03452713844374336,0.03356614420162477,0.03646436655377953,0.03356614420162477
PWR,2024-03-31,2024-05-02,0.7925008369601607,143643000.0,118360000.0,5031819000.0,6367269000.0,3720724000.0,531056000.0,9556937000.0,0.015030234059301636,0.018588817277862768,0.02352230873169325,0.018588817277862768
PWR,2024-06-30,2024-08-01,1.2561687184554169,299761000.0,188159000.0,5594387000.0,6581074000.0,3522780000.0,518140000.0,9585714000.0,0.031271640276352916,0.02859092604033931,0.03363353303945544,0.02859092604033931
PWR,2024-09-30,2024-10-31,1.9473484949121922,418270000.0,293185000.0,6493167000.0,7089025000.0,4688081000.0,764067000.0,11013039000.0,0.037979525905610614,0.0413575914882512,0.04515285068133932,0.0413575914882512
PWR,2024-12-31,2025-02-20,2.0269713678336543,441374000.0,305120000.0,6553422000.0,7329717000.0,4162436000.0,741960000.0,10750193000.0,0.04105730938970119,0.04162780090963949,0.04655888175673717,0.04162780090963949
PWR,2025-03-31,2025-05-01,0.9555788134919584,230509000.0,144258000.0,6233334000.0,7472372000.0,4433723000.0,520561000.0,11385534000.0,0.020245778546706724,0.019305516374184796,0.023142992177220087,0.019305516374184796
PYPL,2020-06-30,2020-07-30,1.2922297297297298,1438000000.0,1530000000.0,5261000000.0,17684000000.0,8934000000.0,13048000000.0,13570000000.0,0.10596904937361827,0.08651888712960869,0.29081923588671355,0.08651888712960869
PYPL,2020-09-30,2020-11-03,0.8579831932773109,1340000000.0,1021000000.0,5459000000.0,18527000000.0,8937000000.0,14158000000.0,13306000000.0,0.10070644821884864,0.05510876018783397,0.1870305916834585,0.05510876018783397
